-5.3172284444715634e-01, -8.6073048130343865e-01, 1.3916875971816364e-05, 8.3459063673694500e-01, -5.2940491935356915e-01, 7.1221017268681517e-06, 1.0000000000000000e+00, 4.6991720378952107e-02, -2.9808203977425892e-02, 4.0101074482210854e-07
-1.9928864713922151e-01, -9.9550179520713833e-01, 1.5581478385507523e-05, 9.8149748922575997e-01, -2.1038050620059118e-01, 2.0259936418718873e-06, 9.7551650638785126e-01, 5.4412518753718497e-02, -1.1663130435602562e-02, 1.1231757415928722e-07
1.6482855889251258e-01, -1.0098493678766389e+00, 1.5351846731227030e-05, 1.0095626466939496e+00, 1.3564505219355719e-01, -3.3389610178789547e-06, 9.5103301277570251e-01, 5.5152856038608956e-02, 7.4103494820057444e-03, -1.8240892424126261e-07
5.1635186396385346e-01, -8.9981985908657092e-01, 1.3221881829160160e-05, 9.1552176781387185e-01, 4.6173680847212661e-01, -8.2457304893421942e-06, 9.2654951916355366e-01, 4.9686882064711273e-02, 2.5059221040995453e-02, -4.4750944517644026e-07
8.1618328076638702e-01, -6.8284891266630809e-01, 9.5085534382247828e-06, 7.2408996107517154e-01, 7.2623789812460682e-01, -1.2083215534709363e-05, 9.0206602555140480e-01, 3.9291081978779230e-02, 3.9407634859265663e-02, -6.5566799384508622e-07
1.0332773330485123e+00, -3.8581078059990465e-01, 4.6642586484801409e-06, 4.7180551882377497e-01, 8.9853479644633460e-01, -1.4425062654696655e-05, 8.7758253193925606e-01, 2.5870502531177123e-02, 4.9269340434523641e-02, -7.9096917062580404e-07
1.1557210758081378e+00, -4.3372592857920673e-02, -7.6224185162650926e-07, 2.0137587654556083e-01, 9.7696342305712858e-01, -1.5298494242566590e-05, 8.5309903832710732e-01, 1.1234322846483326e-02, 5.4502667807611337e-02, -8.5346977172399622e-07
1.1819356009187598e+00, 3.1145080086581584e-01, -6.2604289480969436e-06, -5.0467794116510339e-02, 9.7282600170169808e-01, -1.4923070873308954e-05, 8.2861554471495857e-01, -2.8830266990125366e-03, 5.5573725491641211e-02, -8.5249637936782807e-07
1.1236117660232878e+00, 6.5418097998493729e-01, -1.1467703223318504e-05, -2.6549413878931583e-01, 9.1017765518207694e-01, -1.3691904366588595e-05, 8.0413205110280972e-01, -1.5582955859012440e-02, 5.3422114285607433e-02, -8.0363484611493782e-07
9.9553171364323312e-01, 9.6667754993248833e-01, -1.6122922770287318e-05, -4.3473290667472986e-01, 8.1286335427875345e-01, -1.1983407430577252e-05, 7.7964855749066087e-01, -2.6244163390099703e-02, 4.9071322543056399e-02, -7.2342005343872255e-07
8.1388172708121431e-01, 1.2409474493647232e+00, -2.0122994066430033e-05, -5.6133848674235165e-01, 6.9906773717088833e-01, -1.0073794506310387e-05, 7.5516506387851201e-01, -3.4842143694043863e-02, 4.3390964855680357e-02, -6.2527798115192831e-07
5.9344400279602150e-01, 1.4729200409587273e+00, -2.3423507445841812e-05, -6.5124885037165614e-01, 5.8282279497749778e-01, -8.1718670836689559e-06, 7.3068157026636316e-01, -4.1467528060681325e-02, 3.7110576995785460e-02, -5.2033431983306389e-07
3.4565811796006007e-01, 1.6636669005299591e+00, -2.6055127591249554e-05, -7.1237094271615464e-01, 4.7139525641451152e-01, -6.3797768509602304e-06, 7.0619807665421441e-01, -4.6407841020187537e-02, 3.0709332463707592e-02, -4.1561446725320081e-07
7.9999792953627219e-02, 1.8156081147991845e+00, -2.8066861279612817e-05, -7.5223232332421608e-01, 3.6954173070333540e-01, -4.7614788469008456e-06, 6.8171458304206567e-01, -4.9946880456173952e-02, 2.4536909774683875e-02, -3.1615367671226141e-07
-1.9736016787244132e-01, 1.9326504510669589e+00, -2.9526526025779292e-05, -7.7699418468775916e-01, 2.7866334504868023e-01, -3.3309309129654304e-06, 6.5723108942991693e-01, -5.2381552623297134e-02, 1.8786265020396892e-02, -2.2455680665381258e-07
-4.8318872718625067e-01, 2.0191141537747437e+00, -3.0504672696151171e-05, -7.9623479058237034e-01, 1.9991810488001779e-01, -2.0941167511905776e-06, 6.3187795667698310e-01, -5.3973198581947567e-02, 1.3551555021759093e-02, -1.4195081727479400e-07
-7.7024593729684676e-01, 2.0782321235767829e+00, -3.1060061718512853e-05, -7.8377950931785256e-01, 1.2764429594329874e-01, -9.9621718543122624e-07, 6.1174265876875966e-01, 3.1514074168096311e-02, -5.1323002983231043e-03, 4.0055732378785622e-08
-1.0444878561092774e+00, 2.1120385017673069e+00, -3.1241408534318104e-05, -7.2892763889883128e-01, 6.0885458168130659e-02, -3.5742316328003621e-08, 5.9160736086053611e-01, 5.5455342298428072e-02, -4.6320426658686860e-03, 2.7192032250312762e-09
-1.2968918796355982e+00, 2.1236577754996926e+00, -3.1108009761541979e-05, -6.6317794446170297e-01, 5.1141948405505041e-03, 7.4199109962397471e-07, 5.6625422810760206e-01, 5.5646802759687308e-02, -4.2912855281657922e-04, -6.2259960113319459e-08
-1.5249514709033161e+00, 2.1170306931693395e+00, -3.0723671350603850e-05, -5.9599067860909649e-01, -4.0218608156770946e-02, 1.3571500366966447e-06, 5.4177073449545321e-01, 5.5522182172330375e-02, 3.7467446538076220e-03, -1.2643139276693023e-07
