-1.8568288037329977e-01, -9.9814153235051595e-01, 1.5605302578883434e-05, 9.5541464683381938e-01, -2.2382400018391815e-01, 2.2633326979498593e-06, 9.6160914551110110e-01, 6.6530368703275931e-08, 2.2744204065191300e-07, -6.0817244243184426e-09
-6.6582404830558301e-02, -1.0184889329242952e+00, 1.5771063068017604e-05, 9.7021688698153219e-01, -1.0560055659189437e-01, 4.2360708579186583e-07, 9.6160913605008114e-01, 5.2078316355499566e-09, 3.5363638338323107e-09, 1.3920788052565409e-10
5.3480616968481616e-02, -1.0242468240586535e+00, 1.5710877930793744e-05, 9.7099610484251619e-01, 1.2347328944744341e-02, -1.3942185795180963e-06, 9.6160914084063687e-01, 8.5938477394087622e-09, -2.5871015339787076e-09, -1.9069493526260012e-09
1.7278721461906135e-01, -1.0155133737221771e+00, 1.5428327769775882e-05, 9.5812190633996042e-01, 1.2849704446757862e-01, -3.1685442793112643e-06, 9.6160913969313144e-01, 6.8374200023233420e-09, 1.5144090376612003e-08, -1.0226247845887191e-08
2.8969246098977336e-01, -9.9262624434427504e-01, 1.4930668747276166e-05, 9.3212363104029294e-01, 2.4146354461695346e-01, -4.8763470180696349e-06, 9.6160913701748629e-01, 1.8053151432241249e-08, 2.2823179725308128e-08, 1.6815968044699397e-08
4.0259820474424712e-01, -9.5603431564878005e-01, 1.4226949614237615e-05, 8.9359626578396778e-01, 3.4992930194230315e-01, -6.4983959071423049e-06, 9.6160913811434456e-01, 1.6808642256277766e-08, 1.1287498465534167e-08, 4.5967543514236589e-10
5.1001368799698688e-01, -9.0639284836877421e-01, 1.3329084934467829e-05, 8.4324866746861893e-01, 4.5270621078175044e-01, -8.0191265615707114e-06, 9.6160911718814213e-01, 2.5243770201991515e-07, 2.9167357375429148e-07, 1.6825018464381215e-09
6.1050878141198950e-01, -8.4445231194299597e-01, 1.2250365847835955e-05, 7.8183755442467362e-01, 5.4866682924628318e-01, -9.4207181841757392e-06, 9.6160910103329655e-01, 2.6352079943790886e-08, 4.5104939107493129e-08, 3.3030307637530826e-09
7.0278522235415597e-01, -7.7113947076192302e-01, 1.1006705459398908e-05, 7.1020717719673365e-01, 6.3679823529198554e-01, -1.0689155093872485e-05, 9.6160905921426321e-01, 4.1653208490839718e-07, 6.7844292002159064e-07, -7.6589167511941249e-11
7.8561600686541233e-01, -6.8746220609776532e-01, 9.6151830832659569e-06, 6.2924112305596913e-01, 7.1614042371827380e-01, -1.1809964323383920e-05, 9.6160899640126030e-01, 2.3030484131741467e-07, 4.0811868390050796e-07, 1.0958532256610554e-08
8.5792609381640239e-01, -5.9457819157107328e-01, 8.0950055061079237e-06, 5.3990075692360628e-01, 7.8583479892823427e-01, -1.2771793303990099e-05, 9.6160887685253515e-01, 7.3775237907322039e-07, 1.5352170225482182e-06, -2.3413112647025331e-11
9.1873964161380850e-01, -4.9367294352500057e-01, 6.4655410389904485e-06, 4.4353865540422832e-01, 8.4587970388881861e-01, -1.3577974863143551e-05, 9.6074911865827983e-01, 4.7727146223133753e-03, 1.1194202686724216e-02, -1.8734503063944700e-07
9.6727880145453760e-01, -3.8598458176883804e-01, 4.7467007717482640e-06, 3.4120603521236265e-01, 8.9563814681971721e-01, -1.4218586398373152e-05, 9.5895890303783915e-01, 5.1101723234865271e-03, 1.3974216121544441e-02, -2.2563769450380699e-07
1.0028222628033654e+00, -2.7287667724874287e-01, 2.9603869309375862e-06, 2.3345166991993457e-01, 9.3309794265686619e-01, -1.4662596156205101e-05, 9.5763822357479467e-01, 1.9034773294791065e-03, 6.2571581104097019e-03, -1.0254595544830949e-07
1.0247891327780008e+00, -1.5596581384214214e-01, 1.1322695857874529e-06, 1.2143157033446011e-01, 9.5719949393539672e-01, -1.4895291069155895e-05, 9.5724708116123225e-01, 3.9179488285703842e-06, 1.5945372348094276e-05, -2.5212920543596871e-10
1.0327149860165452e+00, -3.6902672810700296e-02, -7.1161253529242165e-07, 6.6638856339772054e-03, 9.6794345616318789e-01, -1.4918536734908589e-05, 9.5724557222831153e-01, 1.4995967164165947e-06, 7.7753419005845932e-06, -1.2619275942974465e-10
1.0263848115234009e+00, 8.2664526556262052e-02, -2.5455886001771323e-06, -1.0934144033241615e-01, 9.6535906417677886e-01, -1.4734934309543835e-05, 9.5724504742548699e-01, 1.6195863214055640e-07, 6.6444220893484703e-07, 3.4607929738684266e-11
1.0057044738858818e+00, 2.0107580071671133e-01, -4.3439613798356980e-06, -2.2513464887294449e-01, 9.4917094371721089e-01, -1.4341932822328554e-05, 9.5724500018783942e-01, -7.2229719078115121e-09, 1.5400789573884702e-07, 6.9650778571934404e-10
9.7082610622245202e-01, 3.1664117586221385e-01, -6.0809018025015808e-06, -3.3917559864673225e-01, 9.1929036284609078e-01, -1.3740482682317322e-05, 9.5724499149985331e-01, 1.2985659197058915e-08, 6.6086747554320738e-08, -4.5771407931675184e-09
