-9.8522239325253869e-01, -1.6324535980943805e-01, 2.9677686646734408e-06, 1.4720653445299670e-01, -9.9042649042446729e-01, 1.0814510324173307e-05, 9.9999999999809375e-01, 9.4427768016942693e-14, 2.2878348760019774e-12, -6.6712007930594586e-13

-8.7229534634705352e-01, -4.9817267497792200e-01, 6.5507108063939180e-06, 4.7972825615446868e-01, -8.7222019853439026e-01, 9.1088334124743999e-06, 9.9999998986068850e-01, -6.0124714266615896e-09, 1.0457604856466776e-08, -3.9190581193465772e-09

-6.5141493212200541e-01, -7.7158863862633509e-01, 9.3231538935263423e-06, 7.3992434379377858e-01, -6.4210993333529209e-01, -5.0500611765092801e-03, 9.9071372082429743e-01, -8.0270009385953450e-03, 6.8011494743011143e-03, -5.0563780236881758e-03

-3.5389631772857100e-01, -9.4868353145799200e-01, -1.7521536298930804e-03, 9.0367071757452899e-01, -3.3929725648715026e-01, -1.0910094820975654e-02, 9.8031346572457834e-01, -1.0970001261035662e-02, 4.0028077022221586e-03, -6.1623885288917485e-03

-1.7395608656232631e-02, -1.0096473331766698e+00, -5.4505561603557856e-03, 9.5628299758262258e-01, 6.4275136140505952e-04, -1.5655858442583936e-02, 9.7002238979932820e-01, -1.1763232553375851e-02, -3.0828895556566056e-05, -5.9969858280880571e-03

3.1699173708724698e-01, -9.4744956314365847e-01, -1.0572958796565370e-02, 8.9559285909182118e-01, 3.4432727064730145e-01, -1.6177893850844741e-02, 9.6343658811854282e-01, -7.3338073497126290e-03, -2.7477747797281004e-03, -3.3637141887217646e-03

6.0858231011711439e-01, -7.6697315665276367e-01, -1.5530327821681442e-02, 7.2337275771253928e-01, 6.6198190204506679e-01, -1.1326994313577126e-02, 9.6343658801309584e-01, -9.7770932158009227e-11, -8.7790904237841613e-11, -3.8541915445228695e-11

8.1834403943738088e-01, -4.8430235785878106e-01, -1.8403739564735740e-02, 4.3735038000521903e-01, 9.1143590766466320e-01, -4.5311930145210556e-03, 9.6343658800617371e-01, -2.5497087682936386e-12, -8.4766666618592926e-12, -1.5662260897758227e-12

9.0844876536477881e-01, -1.3180594252311295e-01, -1.8590664621704337e-02, 5.5702303142749945e-02, 1.0461086021149146e+00, 3.6383613336871713e-03, 9.6343658799063592e-01, -1.1661507097154312e-13, -2.0161001394677223e-11, 8.1891709699755748e-13

8.5164949719234551e-01, 2.4090100589816099e-01, -1.5776321327078912e-02, -3.7728327629275871e-01, 1.0149100490609999e+00, 1.2711017160837543e-02, 9.6125913603657154e-01, 9.1485891608351368e-04, -2.6090761794078485e-03, 6.0817081588016725e-04

6.4247031990656467e-01, 5.6827629407185820e-01, -9.9294170511356195e-03, -7.7711393462748424e-01, 7.8277481822299488e-01, 2.3987724395767598e-02, 9.5116808751110793e-01, 8.6688379625206539e-03, -9.0031301603030172e-03, 4.2583242295620204e-03

3.1045359288044949e-01, 7.7988342516455855e-01, -6.8151222252478723e-04, -1.0478163517061299e+00, 3.7700613229665586e-01, 3.1960310687780102e-02, 9.4118297218981228e-01, 1.1488041311458945e-02, -4.3425752617304069e-03, 4.8482343663730785e-03

-8.2133165258371055e-02, 8.2610619208486391e-01, 1.0356433054061956e-02, -1.1061365843921991e+00, -1.2359975626981096e-01, 3.3502748064559822e-02, 9.3130267801328059e-01, 1.2329176839051010e-02, 1.1491512048880700e-03, 4.5835880634529863e-03

-4.5241544194050126e-01, 6.9363196642902469e-01, 2.0713375058474072e-02, -9.2494603596891956e-01, -6.0078392537130243e-01, 2.7011902230372000e-02, 9.2152610459664241e-01, 1.0825155607301440e-02, 6.7486291012780024e-03, 3.4074097030647637e-03

-7.2015300026830098e-01, 4.1190847834668037e-01, 2.7713309193666234e-02, -5.5201765777203982e-01, -9.5256884179276824e-01, 1.1608760314201216e-02, 9.2152610453874584e-01, 4.1310386084514957e-11, 6.6516124670828205e-11, 6.9269888589790511e-12

-8.3144026717748865e-01, 4.0563211330771953e-02, 2.8691604629017011e-02, -6.2663685833813251e-02, -1.0954896682426871e+00, -6.1823211688777002e-03, 9.2152610451435091e-01, 3.2158331254583225e-12, 3.2823886569090507e-11, -3.0420795095293323e-12

-7.6380848768925702e-01, -3.3966950976767407e-01, 2.3494500166417537e-02, 4.3479761884767443e-01, -1.0024614560136889e+00, -2.2457861470496276e-02, 9.2152610446101946e-01, -2.7234428177112119e-11, 6.4337385796981170e-11, -1.9023979118861937e-11

-5.3362818556359326e-01, -6.4779430539146965e-01, 1.3296102269757913e-02, 8.2515393060372622e-01, -6.9059656064595398e-01, -3.8595922598526303e-02, 9.1185216297221350e-01, -9.4952619921112990e-03, 7.8205748168839774e-03, -4.7976076103167127e-03

